seller_id,seller_short_code,seller_name,shop_url
1011324,BD1NKJZ,Krishani Kitchen,https://www.daraz.com.bd/shop/krishani-kitchen/
1011325,BD1NKK0,"""GilansCTG""",https://www.daraz.com.bd/shop/gilansctg/
1011326,BD1NKK1,R DATA TECHNOLOGY BD LTD,https://www.daraz.com.bd/shop/r-data-technology-bd-ltd/
1011328,BD1NKK3,Toy & Games Link,https://www.daraz.com.bd/shop/toy-games-link/
1011331,BD1NKK6,Humraaz,https://www.daraz.com.bd/shop/humraaz/
1011333,BD1NKK8,Akon Shop,https://www.daraz.com.bd/shop/akon-shop/
1011334,BD1NKK9,Alif Trade international,https://www.daraz.com.bd/shop/alif-trade-international/
1011335,BD1NKKA,GADGET_CITY,https://www.daraz.com.bd/shop/gadgetcity/
1011336,BD1NKKB,Beauty & Tech,https://www.daraz.com.bd/shop/beauty-tech/
1011337,BD1NKKC,Shoukhin,https://www.daraz.com.bd/shop/shoukhin/
1011338,BD1NKKD,Nokshi Hat MYM,https://www.daraz.com.bd/shop/nokshi-hat-mym/
1011339,BD1NKKE,Urban Fashion BD,https://www.daraz.com.bd/shop/urban-fashion-bd/
1011341,BD1NKKG,Ekushey Computer SYL,https://www.daraz.com.bd/shop/ekushey-computer-syl/
1011342,BD1NKKH,Gadget786,https://www.daraz.com.bd/shop/gadget786/
1011345,BD1NKKK,"""tonnys mehendi""",https://www.daraz.com.bd/shop/tonnys-mehendi/
1011346,BD1NKKL,Future-Tech,https://www.daraz.com.bd/shop/future-tech/
1011347,BD1NKKM,Bedouin CTG,https://www.daraz.com.bd/shop/bedouin-ctg/
1011348,BD1NKKN,Unique Cosmetics,https://www.daraz.com.bd/shop/unique-cosmetics/
1011351,BD1NKKR,Search Fashion SYL,https://www.daraz.com.bd/shop/search-fashion-syl/
1011352,BD1NKKS,Maithili,https://www.daraz.com.bd/shop/maithili/
1011354,BD1NKKU,Focus Optical,https://www.daraz.com.bd/shop/focus-optical/
1011361,BD1NKL1,Fashion Walk,https://www.daraz.com.bd/shop/fashion-walk/
1011364,BD1NKL4,London Park,https://www.daraz.com.bd/shop/london-park/
1011371,BD1NKLB,exclusive gallery,https://www.daraz.com.bd/shop/exclusive-gallery/
1011375,BD1NKLF,feelwest,https://www.daraz.com.bd/shop/feelwest/
1011379,BD1NKLJ,Shop Zone,https://www.daraz.com.bd/shop/shop-zone/
1011380,BD1NKLK,RED Beauty Studio & Salon,https://www.daraz.com.bd/shop/red-beauty-studio-salon/
1011381,BD1NKLL,H.K. Telecom KHL,https://www.daraz.com.bd/shop/hk-telecom-khl/
1011382,BD1NKLM,DOLA FURNITURE,https://www.daraz.com.bd/shop/dola-furniture/
1011384,BD1NKLO,Royal Technology,https://www.daraz.com.bd/shop/royal-technology/
1011386,BD1NKLR,ANNEX INTERNATIONAL,https://www.daraz.com.bd/shop/annex-international/
1011389,BD1NKLU,FAMOUS TECHNOLOGIES,https://www.daraz.com.bd/shop/famous-technologies/
1011391,BD1NKLW,Armiamni Corporation,https://www.daraz.com.bd/shop/armiamni-corporation/
1011392,BD1NKLX,Orpon BD,https://www.daraz.com.bd/shop/orpon-bd/
1011394,BD1NKLZ,Dowa Online Shop,https://www.daraz.com.bd/shop/dowa-online-shop/
1011395,BD1NKM0,Tech & Tune,https://www.daraz.com.bd/shop/tech-tune/
1011396,BD1NKM1,Belt Gallery,https://www.daraz.com.bd/shop/belt-gallery/
1011398,BD1NKM3,Online Seller Mymensingh MYM,https://www.daraz.com.bd/shop/online-seller-mymensingh-mym/
1011401,BD1NKM6,Neer mega shop,https://www.daraz.com.bd/shop/neer-mega-shop/
1011403,BD1NKM8,Shopaholic BD,https://www.daraz.com.bd/shop/shopaholic-bd/
1011407,BD1NKMC,Blu Street Gallery - BSG,https://www.daraz.com.bd/shop/blu-street-gallery-bsg/
1011409,BD1NKME,T.S.L,https://www.daraz.com.bd/shop/tsl-1552057203/
1011411,BD1NKMG,Longlife,https://www.daraz.com.bd/shop/longlife/
1011412,BD1NKMH,Cafe Al BaikCTG,https://www.daraz.com.bd/shop/cafe-al-baikctg/
1011413,BD1NKMI,BROTHERS FASHION RAJ,https://www.daraz.com.bd/shop/brothers-fashion-raj/
1011414,BD1NKMJ,JR computer SYL,https://www.daraz.com.bd/shop/jr-computer-syl/
1011415,BD1NKMK,BH GULSHAN SHOP,https://www.daraz.com.bd/shop/bh-gulshan-shop/
1011416,BD1NKML,Wonders Girls Pretty Looks,https://www.daraz.com.bd/shop/wonders-girls-pretty-looks/
1011419,BD1NKMO,Shomrat Technology,https://www.daraz.com.bd/shop/shomrat-technology/
1011423,BD1NKMT,Gipsy BD,https://www.daraz.com.bd/shop/gipsy-bd/
1011424,BD1NKMU,nirr mega shop,https://www.daraz.com.bd/shop/nirr-mega-shop/
1011425,BD1NKMV,Glory Tech,https://www.daraz.com.bd/shop/glory-tech/
1011427,BD1NKMX,Prayoshe Beauty Parlour,https://www.daraz.com.bd/shop/prayoshe-beauty-parlour/
1011430,BD1NKN0,PYRAMID Shopping,https://www.daraz.com.bd/shop/pyramid-shopping/
1011432,BD1NKN2,O&S,https://www.daraz.com.bd/shop/os/
1011433,BD1NKN3,Gadget Here,https://www.daraz.com.bd/shop/gadget-here/
1011438,BD1NKN8,HS Fashion,https://www.daraz.com.bd/shop/hs-fashion-1552057202/
1011439,BD1NKN9,"""Brothers Shop""",https://www.daraz.com.bd/shop/brothers-shop-1552057202/
1011445,BD1NKNF,Nahar Wear,https://www.daraz.com.bd/shop/nahar-wear/
1011458,BD1NKNT,Fanus,https://www.daraz.com.bd/shop/fanus/
1011460,BD1NKNV,Mr Chair,https://www.daraz.com.bd/shop/mr-chair/
1011466,BD1NKO1,AmarPonno,https://www.daraz.com.bd/shop/amarponno/
1011470,BD1NKO5,Barbie.Clothings,https://www.daraz.com.bd/shop/barbieclothings/
1011472,BD1NKO7,Sajib Super Shop,https://www.daraz.com.bd/shop/sajib-super-shop/
1011474,BD1NKO9,Bangla valley,https://www.daraz.com.bd/shop/bangla-valley/
1011480,BD1NKOF,Chocolate haat,https://www.daraz.com.bd/shop/chocolate-haat/
1011490,BD1NKOP,Luxury Leather Craft,https://www.daraz.com.bd/shop/luxury-leather-craft/
1011491,BD1NKOR,ZK Bearings and Tools,https://www.daraz.com.bd/shop/zk-bearings-and-tools/
1011493,BD1NKOT,Trinket Palace KHL,https://www.daraz.com.bd/shop/trinket-palace-khl/
1011501,BD1NKP1,Angshuk,https://www.daraz.com.bd/shop/angshuk/
1011506,BD1NKP6,Heal Soon,https://www.daraz.com.bd/shop/heal-soon/
1011507,BD1NKP7,Computer World SYL,https://www.daraz.com.bd/shop/computer-world-syl/
1011508,BD1NKP8,TEXTOWN,https://www.daraz.com.bd/shop/textown/
1011510,BD1NKPA,US Trade International SYL,https://www.daraz.com.bd/shop/us-trade-international-syl/
1011511,BD1NKPB,itBazar,https://www.daraz.com.bd/shop/itbazar/
1011515,BD1NKPF,NEXTRACKER,https://www.daraz.com.bd/shop/nextracker/
1011517,BD1NKPH,BB Bridal Makeover Studio,https://www.daraz.com.bd/shop/bb-bridal-makeover-studio/
1011518,BD1NKPI,RB Technology,https://www.daraz.com.bd/shop/rb-technology/
1011519,BD1NKPJ,Enough Exclusive Wear House KHL,https://www.daraz.com.bd/shop/enough-exclusive-wear-house-khl/
1011520,BD1NKPK,Ratno Solutions,https://www.daraz.com.bd/shop/ratno-solutions/
1011523,BD1NKPN,Republic Fashion MYM,https://www.daraz.com.bd/shop/republic-fashion-mym/
1011528,BD1NKPT,Royal Home Decor,https://www.daraz.com.bd/shop/royal-home-decor/
1011533,BD1NKPY,MEGUMI THE ART OF LEATHER,https://www.daraz.com.bd/shop/megumi-the-art-of-leather/
1011536,BD1NKR1,Shotoronga,https://www.daraz.com.bd/shop/shotoronga/
1011537,BD1NKR2,Chapata,https://www.daraz.com.bd/shop/chapata/
1011539,BD1NKR4,SAIHUM Business Centre,https://www.daraz.com.bd/shop/saihum-business-centre/
1011540,BD1NKR5,Nawabi Express,https://www.daraz.com.bd/shop/nawabi-express/
1011543,BD1NKR8,Korean Beauty,https://www.daraz.com.bd/shop/korean-beauty/
1011544,BD1NKR9,Charmantes Dames,https://www.daraz.com.bd/shop/charmantes-dames/
1011545,BD1NKRA,Korean Cosmetics Shop BD,https://www.daraz.com.bd/shop/korean-cosmetics-shop-bd/
1011546,BD1NKRB,J-DEALS KHL,https://www.daraz.com.bd/shop/j-deals-khl/
1011547,BD1NKRC,Quicklybazar,https://www.daraz.com.bd/shop/quicklybazar/
1011549,BD1NKRE,Riya-Fashion,https://www.daraz.com.bd/shop/riya-fashion-1552316407/
1011550,BD1NKRF,Dhaka-XO Cosmetics Shop,https://www.daraz.com.bd/shop/dhaka-xo-cosmetics-shop/
1011554,BD1NKRJ,Blush by Nancy,https://www.daraz.com.bd/shop/blush-by-nancy/
1011557,BD1NKRM,UKI SHOPCTG,https://www.daraz.com.bd/shop/uki-shopctg/
1011558,BD1NKRN,AZRA,https://www.daraz.com.bd/shop/azra/
1011559,BD1NKRO,Fitness World BD,https://www.daraz.com.bd/shop/fitness-world-bd/
1011561,BD1NKRR,Jafrins Fashion,https://www.daraz.com.bd/shop/jafrins-fashion/
1011562,BD1NKRS,Modern Enterprise,https://www.daraz.com.bd/shop/modern-enterprise/
1011563,BD1NKRT,Manoshi,https://www.daraz.com.bd/shop/manoshi/
1011564,BD1NKRU,Urban Lifestyle,https://www.daraz.com.bd/shop/urban-lifestyle/
1011566,BD1NKRW,Mridula Computer,https://www.daraz.com.bd/shop/mridula-computer/
1011569,BD1NKRZ,VXIX LEATHER COLLECTION,https://www.daraz.com.bd/shop/vxix-leather-collection/
1011571,BD1NKS1,Chiclife,https://www.daraz.com.bd/shop/chiclife/
1011572,BD1NKS2,Digitallife,https://www.daraz.com.bd/shop/digitallife/
1011573,BD1NKS3,eForChina,https://www.daraz.com.bd/shop/eforchina/
1011574,BD1NKS4,FARJANA MOBILE SYL,https://www.daraz.com.bd/shop/farjana-mobile-syl/
1011575,BD1NKS5,Highfly,https://www.daraz.com.bd/shop/highfly/
1011576,BD1NKS6,iFashion,https://www.daraz.com.bd/shop/ifashion/
1011578,BD1NKS8,Venus Trade International KHL,https://www.daraz.com.bd/shop/venus-trade-international-khl/
1011579,BD1NKS9,Success-Style Fashion,https://www.daraz.com.bd/shop/success-style-fashion/
1011580,BD1NKSA,Jo Collection,https://www.daraz.com.bd/shop/jo-collection/
1011582,BD1NKSC,BD Stationery Shop,https://www.daraz.com.bd/shop/bd-stationery-shop/
1011583,BD1NKSD,REZU HOUSE,https://www.daraz.com.bd/shop/rezu-house/
1011584,BD1NKSE,Amins Shop,https://www.daraz.com.bd/shop/amins-shop/
1011588,BD1NKSI,Kingleen,https://www.daraz.com.bd/shop/kingleen/
1011590,BD1NKSK,Angels Mart,https://www.daraz.com.bd/shop/angels-mart/
1011595,BD1NKSP,O2 CTG,https://www.daraz.com.bd/shop/o2-ctg/
1011596,BD1NKSR,Health Taking care,https://www.daraz.com.bd/shop/health-taking-care/
1011599,BD1NKSU,Zip It Good,https://www.daraz.com.bd/shop/zip-it-good/
1011610,BD1NKT5,Mini bazar,https://www.daraz.com.bd/shop/mini-bazar/
1011612,BD1NKT7,SunshineIT,https://www.daraz.com.bd/shop/sunshineit/
1011614,BD1NKT9,Cheap Market Place,https://www.daraz.com.bd/shop/cheap-market-place/
1011621,BD1NKTG,ShajBangla,https://www.daraz.com.bd/shop/shajbangla/
1011623,BD1NKTI,Glam&Fab,https://www.daraz.com.bd/shop/glamfab/
1011624,BD1NKTJ,Telesky shopping bd,https://www.daraz.com.bd/shop/telesky-shopping-bd/
1011625,BD1NKTK,Dhaka Valley BD,https://www.daraz.com.bd/shop/dhaka-valley-bd/
1011630,BD1NKTP,Wet n Wild CTG,https://www.daraz.com.bd/shop/wet-n-wild-ctg/
1011632,BD1NKTS,Farzana Enterprise,https://www.daraz.com.bd/shop/farzana-enterprise/
1011634,BD1NKTU,Desire Gadget,https://www.daraz.com.bd/shop/desire-gadget/
1011635,BD1NKTV,She & Me,https://www.daraz.com.bd/shop/she-me/
1011637,BD1NKTX,Kundan CTG,https://www.daraz.com.bd/shop/kundan-ctg/
1011641,BD1NKU1,Avoron,https://www.daraz.com.bd/shop/avoron/
1011649,BD1NKU9,Three Star Furniture .,https://www.daraz.com.bd/shop/three-star-furniture-/
1011650,BD1NKUA,Star Boys MYM,https://www.daraz.com.bd/shop/star-boys-mym/
1011651,BD1NKUB,Pearl Kingdom,https://www.daraz.com.bd/shop/pearl-kingdom/
1011653,BD1NKUD,Binimoyy,https://www.daraz.com.bd/shop/binimoyy/
1011654,BD1NKUE,FrontRow,https://www.daraz.com.bd/shop/frontrow/
1011655,BD1NKUF,HP Gadget,https://www.daraz.com.bd/shop/hp-gadget/
1011660,BD1NKUK,PRIME STORECTG,https://www.daraz.com.bd/shop/prime-storectg/
1011661,BD1NKUL,Gizmo Mart BD,https://www.daraz.com.bd/shop/gizmo-mart-bd/
1011662,BD1NKUM,Android Mix Up,https://www.daraz.com.bd/shop/android-mix-up/
1011663,BD1NKUN,Krishokbazar,https://www.daraz.com.bd/shop/krishokbazar/
1011664,BD1NKUO,SKY LINK Computers SYL,https://www.daraz.com.bd/shop/sky-link-computers-syl/
1011665,BD1NKUP,Roger FootwearCTG,https://www.daraz.com.bd/shop/roger-footwearctg/
1011667,BD1NKUS,Sunsky,https://www.daraz.com.bd/shop/sunsky/
1011668,BD1NKUT,Quetzal Crafty Corner,https://www.daraz.com.bd/shop/quetzal-crafty-corner/
1011669,BD1NKUU,Projapoti,https://www.daraz.com.bd/shop/projapoti/
1011670,BD1NKUV,Vinno BD,https://www.daraz.com.bd/shop/vinno-bd/
1011671,BD1NKUW,APLONIS,https://www.daraz.com.bd/shop/aplonis/
1011672,BD1NKUX,Premium Vape Shop,https://www.daraz.com.bd/shop/premium-vape-shop/
1011674,BD1NKUZ,BIGBIZBD,https://www.daraz.com.bd/shop/bigbizbd/
1011675,BD1NKV0,AM IT SOLUTIONS,https://www.daraz.com.bd/shop/am-it-solutions/
1011677,BD1NKV2,Digital Age BD,https://www.daraz.com.bd/shop/digital-age-bd/
1011678,BD1NKV3,MH POWER,https://www.daraz.com.bd/shop/mh-power/
1011679,BD1NKV4,BANGLADESH INDIA MEDICAL TOURISM SERVICE - BIMTS,https://www.daraz.com.bd/shop/bangladesh-india-medical-tourism-service-bimts/
1011680,BD1NKV5,Geeks & Nerds,https://www.daraz.com.bd/shop/geeks-nerds/
1011682,BD1NKV7,Bismillah Crockerise CTG,https://www.daraz.com.bd/shop/bismillah-crockerise-ctg/
1011683,BD1NKV8,Mahi Traders,https://www.daraz.com.bd/shop/mahi-traders/
1011685,BD1NKVA,Sky Touch,https://www.daraz.com.bd/shop/sky-touch/
1011689,BD1NKVE,Ovijat bd,https://www.daraz.com.bd/shop/ovijat-bd/
1011691,BD1NKVG,shajid traders,https://www.daraz.com.bd/shop/shajid-traders/
1011692,BD1NKVH,Maroon,https://www.daraz.com.bd/shop/maroon/
1011693,BD1NKVI,Craft Bangladesh,https://www.daraz.com.bd/shop/craft-bangladesh/
1011703,BD1NKVT,Accessories Galaxy,https://www.daraz.com.bd/shop/accessories-galaxy/
1011719,BD1NKW9,Dhaka Bags Limited,https://www.daraz.com.bd/shop/dhaka-bags-limited/
1011721,BD1NKWB,JM Fashion House,https://www.daraz.com.bd/shop/jm-fashion-house/
1011723,BD1NKWD,TM Accessories,https://www.daraz.com.bd/shop/tm-accessories/
1011724,BD1NKWE,Amarcai Dot Com,https://www.daraz.com.bd/shop/amarcai-dot-com/
1011727,BD1NKWH,"""MERLINS BEARD""",https://www.daraz.com.bd/shop/merlins-beard/
1011728,BD1NKWI,R M CORPORATION,https://www.daraz.com.bd/shop/r-m-corporation/
1011730,BD1NKWK,David Jones,https://www.daraz.com.bd/shop/david-jones/
1011733,BD1NKWN,MR Tech,https://www.daraz.com.bd/shop/mr-tech/
1011734,BD1NKWO,"""Bros Technology""",https://www.daraz.com.bd/shop/bros-technology/
1011735,BD1NKWP,Aus Tech,https://www.daraz.com.bd/shop/aus-tech/
1011736,BD1NKWR,Hub Tech,https://www.daraz.com.bd/shop/hub-tech/
1011737,BD1NKWS,BookProBD,https://www.daraz.com.bd/shop/bookprobd/
1011738,BD1NKWT,MR Trade Shop,https://www.daraz.com.bd/shop/mr-trade-shop/
1011739,BD1NKWU,Rajjo Fashions,https://www.daraz.com.bd/shop/rajjo-fashions/
1011742,BD1NKWX,shape shift,https://www.daraz.com.bd/shop/shape-shift/
1011743,BD1NKWY,Black 7,https://www.daraz.com.bd/shop/black-7/
1011744,BD1NKWZ,Sayem TelecomMYM,https://www.daraz.com.bd/shop/sayem-telecommym/
1011746,BD1NKX1,O Cosmetics,https://www.daraz.com.bd/shop/o-cosmetics/
1011749,BD1NKX4,KinbeNaki,https://www.daraz.com.bd/shop/kinbenaki/
1011750,BD1NKX5,RHYTHM ACCESSORIES,https://www.daraz.com.bd/shop/rhythm-accessories/
1011752,BD1NKX7,Fatema Telecom KHL,https://www.daraz.com.bd/shop/fatema-telecom-khl/
1011755,BD1NKXA,Monno Ceramic,https://www.daraz.com.bd/shop/monno-ceramic/
1011756,BD1NKXB,"""WOMENS HONOR""",https://www.daraz.com.bd/shop/womens-honor/
1011758,BD1NKXD,GENTLEMANS CHOICE,https://www.daraz.com.bd/shop/gentlemans-choice/
1011759,BD1NKXE,MARIUM FASHION,https://www.daraz.com.bd/shop/marium-fashion/
1011760,BD1NKXF,D Company,https://www.daraz.com.bd/shop/d-company/
1011761,BD1NKXG,Trendy Tech,https://www.daraz.com.bd/shop/trendy-tech/
1011763,BD1NKXI,AL-MANSUR ROYAL CORNER,https://www.daraz.com.bd/shop/al-mansur-royal-corner/
1011769,BD1NKXO,Shamia Super Shop,https://www.daraz.com.bd/shop/shamia-super-shop/
1011770,BD1NKXP,Zarzian,https://www.daraz.com.bd/shop/zarzian/
1011771,BD1NKXR,SNS Lighting,https://www.daraz.com.bd/shop/sns-lighting/
1011772,BD1NKXS,ISA Engineering,https://www.daraz.com.bd/shop/isa-engineering/
1011775,BD1NKXV,STARFONK,https://www.daraz.com.bd/shop/starfonk/
1011776,BD1NKXW,Smartshop.,https://www.daraz.com.bd/shop/smartshop-1552489205/
1011777,BD1NKXX,Destinigo Gadget,https://www.daraz.com.bd/shop/destinigo-gadget/
1011778,BD1NKXY,Kingdom Of Books,https://www.daraz.com.bd/shop/kingdom-of-books/
1011779,BD1NKXZ,Lady Corner,https://www.daraz.com.bd/shop/lady-corner/
1011782,BD1NKY2,Kohinoor Electronics,https://www.daraz.com.bd/shop/kohinoor-electronics/
1011783,BD1NKY3,Rear World,https://www.daraz.com.bd/shop/rear-world/
1011784,BD1NKY4,Olonkar Signature,https://www.daraz.com.bd/shop/olonkar-signature/
1011785,BD1NKY5,Taqwa It,https://www.daraz.com.bd/shop/taqwa-it/
1011788,BD1NKY8,G-Trade Center,https://www.daraz.com.bd/shop/g-trade-center/
1011790,BD1NKYA,Onliner dokan CTG,https://www.daraz.com.bd/shop/onliner-dokan-ctg/
1011792,BD1NKYC,PS Enterprise,https://www.daraz.com.bd/shop/ps-enterprise/
1011793,BD1NKYD,Native Rights,https://www.daraz.com.bd/shop/native-rights/
1011794,BD1NKYE,Sunny Electronic bd,https://www.daraz.com.bd/shop/sunny-electronic-bd/
1011809,BD1NKYU,SourceCo LTD Manikganj,https://www.daraz.com.bd/shop/sourceco-ltd-manikganj/
1011810,BD1NKYV,Lady-Glamour,https://www.daraz.com.bd/shop/lady-glamour-1552489203/
1011814,BD1NKYZ,Tech Giant,https://www.daraz.com.bd/shop/tech-giant/
1011817,BD1NKZ2,Nafisa Trade,https://www.daraz.com.bd/shop/nafisa-trade/
1011818,BD1NKZ3,Mariyam & Zariya Shop,https://www.daraz.com.bd/shop/mariyam-zariya-shop/
1011819,BD1NKZ4,weekday,https://www.daraz.com.bd/shop/weekday/
1011820,BD1NKZ5,Fashion Variation,https://www.daraz.com.bd/shop/fashion-variation/
1011822,BD1NKZ7,NAHAR AUTO RAJ,https://www.daraz.com.bd/shop/nahar-auto-raj/
1011824,BD1NKZ9,Loophole,https://www.daraz.com.bd/shop/loophole/
1011826,BD1NKZB,Mayer Doyua Telecom,https://www.daraz.com.bd/shop/mayer-doyua-telecom/
1011828,BD1NKZD,S H B WORLD,https://www.daraz.com.bd/shop/s-h-b-world/
1011830,BD1NKZF,REX MEN,https://www.daraz.com.bd/shop/rex-men/
1011831,BD1NKZG,Chawk Bazar Mobile Center,https://www.daraz.com.bd/shop/chawk-bazar-mobile-center/
1011834,BD1NKZJ,Thrill,https://www.daraz.com.bd/shop/thrill/
1011835,BD1NKZK,MULTI PURPOSE TECHNOLOGY,https://www.daraz.com.bd/shop/multi-purpose-technology/
1011836,BD1NKZL,Rongdhanu Technology,https://www.daraz.com.bd/shop/rongdhanu-technology/
1011838,BD1NKZN,"""Tahsinas World""",https://www.daraz.com.bd/shop/tahsinas-world/
1011839,BD1NKZO,FANCY GLOBAL,https://www.daraz.com.bd/shop/fancy-global/
1011840,BD1NKZP,HASSAN ENTERPRISE,https://www.daraz.com.bd/shop/hassan-enterprise/
1011841,BD1NKZR,Bag Tag,https://www.daraz.com.bd/shop/bag-tag/
1011843,BD1NKZT,JeansFellow Premium,https://www.daraz.com.bd/shop/jeansfellow-premium/
1011844,BD1NKZU,BD Source,https://www.daraz.com.bd/shop/bd-source/
1011849,BD1NKZZ,Favourite Shop,https://www.daraz.com.bd/shop/favourite-shop/
1011850,BD1NL00,Glamorous Beauty,https://www.daraz.com.bd/shop/glamorous-beauty/
1011852,BD1NL02,Mayer Doyua Technology,https://www.daraz.com.bd/shop/mayer-doyua-technology/
1011853,BD1NL03,Cloud Shop BD,https://www.daraz.com.bd/shop/cloud-shop-bd/
1011857,BD1NL07,Online Fashion BD,https://www.daraz.com.bd/shop/online-fashion-bd/
1011859,BD1NL09,TECNO Germany,https://www.daraz.com.bd/shop/tecno-germany/
1011860,BD1NL0A,Rong Kathi,https://www.daraz.com.bd/shop/rong-kathi/
1011863,BD1NL0D,Y W Fashion House,https://www.daraz.com.bd/shop/y-w-fashion-house/
1011872,BD1NL0M,Sarkar Telecom MYM,https://www.daraz.com.bd/shop/sarkar-telecom-mym/
1011879,BD1NL0U,Fashion Street,https://www.daraz.com.bd/shop/fashion-street/
1011880,BD1NL0V,Greeting Card Shop,https://www.daraz.com.bd/shop/greeting-card-shop/
1011881,BD1NL0W,Haque & Son,https://www.daraz.com.bd/shop/haque-son/
1011887,BD1NL12,Shadow Fashion,https://www.daraz.com.bd/shop/shadow-fashion/
1011891,BD1NL16,Womens Fashion,https://www.daraz.com.bd/shop/womens-fashion-1552575602/
1011892,BD1NL17,Manohari Store,https://www.daraz.com.bd/shop/manohari-store/
1011894,BD1NL19,IM1 Gadget,https://www.daraz.com.bd/shop/im1-gadget/
1011895,BD1NL1A,Elite Water Tech CTG,https://www.daraz.com.bd/shop/elite-water-tech-ctg/
1011896,BD1NL1B,Shop Tex,https://www.daraz.com.bd/shop/shop-tex/
1011897,BD1NL1C,S. R. Telecom KHL,https://www.daraz.com.bd/shop/s-r-telecom-khl/
1011900,BD1NL1F,BD Fashion Hunt,https://www.daraz.com.bd/shop/bd-fashion-hunt/
1011903,BD1NL1I,Md Shahidul Islam,https://www.daraz.com.bd/shop/md-shahidul-islam/
1011909,BD1NL1O,WoodcatCTG,https://www.daraz.com.bd/shop/woodcatctg/
1011912,BD1NL1S,Businesslink Computers Ltd,https://www.daraz.com.bd/shop/businesslink-computers-ltd/
1011915,BD1NL1V,Dhakar Rup,https://www.daraz.com.bd/shop/dhakar-rup/
1011916,BD1NL1W,RedKite.shop,https://www.daraz.com.bd/shop/redkiteshop/
1011917,BD1NL1X,ZANNAT CTG,https://www.daraz.com.bd/shop/zannat-ctg/
1011919,BD1NL1Z,Urkha,https://www.daraz.com.bd/shop/urkha/
1011921,BD1NL21,Skin Beauty BD,https://www.daraz.com.bd/shop/skin-beauty-bd/
1011927,BD1NL27,Baka Selai,https://www.daraz.com.bd/shop/baka-selai/
1011936,BD1NL2G,E-Gift Card,https://www.daraz.com.bd/shop/e-gift-card/
1011937,BD1NL2H,Abdul Matin Paper and Stationery,https://www.daraz.com.bd/shop/abdul-matin-paper-and-stationery/
1011938,BD1NL2I,online Tangail Sharee,https://www.daraz.com.bd/shop/online-tangail-sharee/
1011941,BD1NL2L,S.H WORLD,https://www.daraz.com.bd/shop/sh-world/
1011950,BD1NL2V,Micky_Mouse,https://www.daraz.com.bd/shop/mickymouse/
1011954,BD1NL2Z,Jumairah fashion,https://www.daraz.com.bd/shop/jumairah-fashion/
1011981,BD1NL3R,Nirvorota,https://www.daraz.com.bd/shop/nirvorota/
1011982,BD1NL3S,MS LAMIA FURNITURERAJ,https://www.daraz.com.bd/shop/ms-lamia-furnitureraj/
1011983,BD1NL3T,Zenith CTG,https://www.daraz.com.bd/shop/zenith-ctg/
1011985,BD1NL3V,Memory Bazar SYL,https://www.daraz.com.bd/shop/memory-bazar-syl/
1011991,BD1NL41,Labon Fashion KHL,https://www.daraz.com.bd/shop/labon-fashion-khl/
1011997,BD1NL47,FairyLand CTG,https://www.daraz.com.bd/shop/fairyland-ctg/
1012001,BD1NL4B,Aloukik Fusion,https://www.daraz.com.bd/shop/aloukik-fusion/
1012002,BD1NL4C,MS Tuba Trade InternationalCTG,https://www.daraz.com.bd/shop/ms-tuba-trade-internationalctg/
1012003,BD1NL4D,Khulna Shopping Place KHL,https://www.daraz.com.bd/shop/khulna-shopping-place-khl/
1012004,BD1NL4E,Well Mart CTG,https://www.daraz.com.bd/shop/well-mart-ctg/
1012005,BD1NL4F,Galaxy CTG,https://www.daraz.com.bd/shop/galaxy-ctg/
1012035,BD1NL5A,Nondito Bangla,https://www.daraz.com.bd/shop/nondito-bangla/
1012038,BD1NL5D,Mitro,https://www.daraz.com.bd/shop/mitro/
1012040,BD1NL5F,Rafin Assort,https://www.daraz.com.bd/shop/rafin-assort/
1012042,BD1NL5H,VillageShops,https://www.daraz.com.bd/shop/villageshops/
1012046,BD1NL5L,KaziSTAR Hardware and Telecom Online Service Est.,https://www.daraz.com.bd/shop/kazistar-hardware-and-telecom-online-service-est/
1012049,BD1NL5O,Gadget Garage.,https://www.daraz.com.bd/shop/gadget-garage-1552834801/
1012059,BD1NL5Z,eBangali,https://www.daraz.com.bd/shop/ebangali/
1012081,BD1NL6L,MY DESHI SHOP,https://www.daraz.com.bd/shop/my-deshi-shop/
1012086,BD1NL6R,E MART BD,https://www.daraz.com.bd/shop/e-mart-bd/
1012088,BD1NL6T,Sumon Accesories,https://www.daraz.com.bd/shop/sumon-accesories/
1012089,BD1NL6U,BuzzBlu,https://www.daraz.com.bd/shop/buzzblu/
1012094,BD1NL6Z,Big Box,https://www.daraz.com.bd/shop/big-box/
1012096,BD1NL71,Urban Vibe,https://www.daraz.com.bd/shop/urban-vibe/
1012097,BD1NL72,Needs BD,https://www.daraz.com.bd/shop/needs-bd/
1012098,BD1NL73,Mitaly Shop,https://www.daraz.com.bd/shop/mitaly-shop/
1012099,BD1NL74,Saad.enterprise19,https://www.daraz.com.bd/shop/saadenterprise19/
1012103,BD1NL78,"""Ridas Fashion BD""",https://www.daraz.com.bd/shop/ridas-fashion-bd/
1012104,BD1NL79,Chaklader Fashion,https://www.daraz.com.bd/shop/chaklader-fashion/
1012107,BD1NL7C,Grey,https://www.daraz.com.bd/shop/grey/
1012108,BD1NL7D,Subrata Trading Co.,https://www.daraz.com.bd/shop/subrata-trading-co/
1012109,BD1NL7E,Kaberi Fashion,https://www.daraz.com.bd/shop/kaberi-fashion/
